CODE_UIC,LIBELLE,FRET,VOYAGEURS,CODE_LIGNE,RG_TRONCON,PK,COMMUNE,DEPARTEMEN,IDRESEAU,IDGAIA,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Geo Shape,comune,comuneLabel,cordinate,comuneLabel_capital,CODE_UIC.1,CODE_UIC_trimmed,sa_stop_id,sa_stop_name,sa_stop_desc,sa_stop_lat,sa_stop_lon,sa_zone_id,sa_stop_url,sa_location_type,sa_parent_station,sa_CODE_UIC,wiki_station_name,wiki_coordinates
87181016,St-Louis-la-ChaussÃ©e,N,O,115000,1,132+378,SAINT-LOUIS,HAUT-RHIN,6555,e15620bc-19bf-11e5-a6ff-01fc64e0362d,1040226.149,6733003.201,7.531044332,47.60953196,"47.6095319609, 7.53104433152","47.6095319609, 7.53104433152","{""type"": ""Point"", ""coordinates"": [7.531044331517945, 47.60953196087953]}",http://www.wikidata.org/entity/Q21943,Saint-Louis,Point(7.188055555 48.716111111,SAINT-LOUIS,87181016,87181016,StopArea:OCE87181016,Gare de St-Louis-la-Chaussée,,47.60951951,7.53126079,,,1,,87181016,,
87181016,St-Louis-la-ChaussÃ©e,N,O,115000,1,132+378,SAINT-LOUIS,HAUT-RHIN,6555,e15620bc-19bf-11e5-a6ff-01fc64e0362d,1040226.149,6733003.201,7.531044332,47.60953196,"47.6095319609, 7.53104433152","47.6095319609, 7.53104433152","{""type"": ""Point"", ""coordinates"": [7.531044331517945, 47.60953196087953]}",http://www.wikidata.org/entity/Q384516,Saint-Louis,Point(7.565 47.585277777,SAINT-LOUIS,87181016,87181016,StopArea:OCE87181016,Gare de St-Louis-la-Chaussée,,47.60951951,7.53126079,,,1,,87181016,,
87181016,St-Louis-la-ChaussÃ©e,N,O,115000,1,132+378,SAINT-LOUIS,HAUT-RHIN,6555,e15620bc-19bf-11e5-a6ff-01fc64e0362d,1040226.149,6733003.201,7.531044332,47.60953196,"47.6095319609, 7.53104433152","47.6095319609, 7.53104433152","{""type"": ""Point"", ""coordinates"": [7.531044331517945, 47.60953196087953]}",http://www.wikidata.org/entity/Q996414,Saint-Louis,Point(-61.319166666 15.953611111,SAINT-LOUIS,87181016,87181016,StopArea:OCE87181016,Gare de St-Louis-la-Chaussée,,47.60951951,7.53126079,,,1,,87181016,,
87181016,St-Louis-la-ChaussÃ©e,N,O,115000,1,132+378,SAINT-LOUIS,HAUT-RHIN,6555,e15620bc-19bf-11e5-a6ff-01fc64e0362d,1040226.149,6733003.201,7.531044332,47.60953196,"47.6095319609, 7.53104433152","47.6095319609, 7.53104433152","{""type"": ""Point"", ""coordinates"": [7.531044331517945, 47.60953196087953]}",http://www.wikidata.org/entity/Q1617681,Saint-Louis,Point(55.409166666 -21.286666666,SAINT-LOUIS,87181016,87181016,StopArea:OCE87181016,Gare de St-Louis-la-Chaussée,,47.60951951,7.53126079,,,1,,87181016,,
87726778,Bas-Monistrol,N,O,798000,1,102+751,BAS-EN-BASSET,HAUTE-LOIRE,3099,d98216e2-6667-11e3-89ff-01f464e0362d,789314.5216,6467071.972,4.139526499,45.29721133,"45.2972113255, 4.13952649909","45.2972113255, 4.13952649909","{""type"": ""Point"", ""coordinates"": [4.139526499087438, 45.29721132546373]}",http://www.wikidata.org/entity/Q1065773,Bas-en-Basset,Point(4.109166666 45.306111111,BAS-EN-BASSET,87726778,87726778,StopArea:OCE87726778,Gare de Bas-Monistrol,,45.29766849,4.13971704,,,1,,87726778,,
87484386,Varades-St-Florent-le-Vieil,N,O,515000,1,385+164,VARADES,LOIRE-ATLANTIQUE,7099,e1bb2efa-19bf-11e5-a6ff-01fc64e0362d,396800.8464,6704837.685,-1.019757191,47.37440466,"47.3744046599, -1.0197571909","47.3744046599, -1.0197571909","{""type"": ""Point"", ""coordinates"": [-1.019757190898351, 47.37440465985892]}",http://www.wikidata.org/entity/Q1113912,Varades,Point(-1.03 47.384444444,VARADES,87484386,87484386,StopArea:OCE87484386,Gare de Varades-St-Florent Le V,,47.37454331,-1.01980323,,,1,,87484386,,
87193649,Zetting,N,O,161000,1,068+109,ZETTING,MOSELLE,7378,d9bd696c-6667-11e3-89ff-01f464e0362d,1001916.673,6894391.044,7.134244717,49.07821684,"49.0782168407, 7.13424471711","49.0782168407, 7.13424471711","{""type"": ""Point"", ""coordinates"": [7.134244717107273, 49.078216840662336]}",http://www.wikidata.org/entity/Q22027,Zetting,Point(7.130277777 49.080555555,ZETTING,87193649,87193649,,,,,,,,,,,,
87316604,Aubin-St-Vaast,N,O,308000,1,106+536,AUBIN-SAINT-VAAST,PAS-DE-CALAIS,2978,d9d7e9be-6667-11e3-89ff-01f464e0362d,626707.1321,7033468.3,1.970667039,50.39453048,"50.3945304807, 1.97066703899","50.3945304807, 1.97066703899","{""type"": ""Point"", ""coordinates"": [1.970667038993276, 50.394530480658986]}",http://www.wikidata.org/entity/Q540085,Aubin-Saint-Vaast,Point(1.973611111 50.395555555,AUBIN-SAINT-VAAST,87316604,87316604,,,,,,,,,,,,
87481192,Ancenis,N,O,515000,1,397+238,ANCENIS,LOIRE-ATLANTIQUE,2871,e154dad2-19bf-11e5-a6ff-01fc64e0362d,384864.0813,6704909.258,-1.177773137,47.36947279,"47.3694727889, -1.17777313655","47.3694727888, -1.17777313655","{""type"": ""Point"", ""coordinates"": [-1.177773136553877, 47.36947278882223]}",http://www.wikidata.org/entity/Q213515,Ancenis,Point(-1.178333333 47.372777777,ANCENIS,87481192,87481192,StopArea:OCE87481192,Gare de Ancenis,,47.36945783,-1.17760826,,,1,,87481192,,
87592345,St-Sulpice-LauriÃ¨re,O,O,590000,2,368+138,SAINT-SULPICE-LAURIÃˆRE,HAUTE-VIENNE,6680,d9acca9a-6667-11e3-89ff-01f464e0362d,581989.9277,6550991.247,1.473745332,46.04841814,"46.0484181386, 1.47374533176","46.0484181386, 1.47374533176","{""type"": ""Point"", ""coordinates"": [1.473745331763644, 46.048418138565204]}",,,,,87592345,87592345,StopArea:OCE87592345,Gare de St-Sulpice-Laurière,,46.0468673,1.47628261,,,1,,87592345,,
87743336,Simandre-sur-Suran,N,O,884000,1,022+351,SIMANDRE-SUR-SURAN,AIN,6859,d9d9d5d4-6667-11e3-89ff-01f464e0362d,886601.2671,6571795.815,5.421157706,46.22026786,"46.220267861, 5.4211577059","46.220267861, 5.4211577059","{""type"": ""Point"", ""coordinates"": [5.421157705901726, 46.22026786102829]}",http://www.wikidata.org/entity/Q777557,Simandre-sur-Suran,Point(5.416944444 46.225277777,SIMANDRE-SUR-SURAN,87743336,87743336,StopArea:OCE87743336,Gare de Simandre-sur-Suran,,46.22032383,5.42095168,,,1,,87743336,http://www.wikidata.org/entity/Q2679597,Point(5.421056 46.220264
87773200,SÃ¨te,O,O,810000,1,104+530,SETE,HERAULT,9480,d94ed95c-6667-11e3-89ff-01f464e0362d,756447.2855,6257324.807,3.696608505,43.4127986,"43.4127986003, 3.69660850489","43.4127986002, 3.69660850489","{""type"": ""Point"", ""coordinates"": [3.696608504888423, 43.41279860024954]}",,,,,87773200,87773200,StopArea:OCE87773200,Gare de Sète,,43.41281189,3.69639619,,,1,,87773200,http://www.wikidata.org/entity/Q2202002,Point(3.696494 43.412826
87571547,NeuillÃ©-Pont-Pierre,O,O,561000,1,263+404,NEUILLÃ‰-PONT-PIERRE,INDRE-ET-LOIRE,5762,e1819496-19bf-11e5-a6ff-01fc64e0362d,516906.615,6720339.117,0.56491029,47.558015,"47.5580150036, 0.564910289807","47.5580150035, 0.564910289807","{""type"": ""Point"", ""coordinates"": [0.564910289806908, 47.55801500352852]}",,,,,87571547,87571547,StopArea:OCE87571547,Gare de Neuillé-Pont-Pierre,,47.55846073,0.56403837,,,1,,87571547,http://www.wikidata.org/entity/Q3097190,Point(0.564776 47.557948
87696807,Clamecy,O,O,762000,1,226+687,CLAMECY,NIEVRE,3735,e134f26a-19bf-11e5-a6ff-01fc64e0362d,739064.6769,6707309.65,3.518567942,47.46498988,"47.4649898762, 3.51856794152","47.4649898762, 3.51856794152","{""type"": ""Point"", ""coordinates"": [3.51856794151794, 47.464989876154554]}",http://www.wikidata.org/entity/Q213294,Clamecy,Point(3.519444444 47.46,CLAMECY,87696807,87696807,StopArea:OCE87696807,Gare de Clamecy,,47.46648653,3.52064595,,,1,,87696807,http://www.wikidata.org/entity/Q3096248,Point(3.520548 47.466774
87696807,Clamecy,O,O,762000,1,226+687,CLAMECY,NIEVRE,3735,e134f26a-19bf-11e5-a6ff-01fc64e0362d,739064.6769,6707309.65,3.518567942,47.46498988,"47.4649898762, 3.51856794152","47.4649898762, 3.51856794152","{""type"": ""Point"", ""coordinates"": [3.51856794151794, 47.464989876154554]}",http://www.wikidata.org/entity/Q847974,Clamecy,Point(3.361111111 49.428055555,CLAMECY,87696807,87696807,StopArea:OCE87696807,Gare de Clamecy,,47.46648653,3.52064595,,,1,,87696807,http://www.wikidata.org/entity/Q3096248,Point(3.520548 47.466774
87584755,La Gorp,N,O,570000,3,570+454,AMBARES-ET-LAGRAVE,GIRONDE,4679,e12bfd80-19bf-11e5-a6ff-01fc64e0362d,424227.6871,6431611.484,-0.496373256,44.92874553,"44.9287455297, -0.496373255971","44.9287455297, -0.496373255971","{""type"": ""Point"", ""coordinates"": [-0.496373255971449, 44.928745529694524]}",,,,,87584755,87584755,StopArea:OCE87584755,Gare de La Gorp,,44.92869952,-0.49666908,,,1,,87584755,,
87721514,Tassin,N,O,782000,1,005+677,TASSIN-LA-DEMI-LUNE,RHONE,6934,d9802b68-6667-11e3-89ff-01f464e0362d,836685.2681,6519539.12,4.758652724,45.76175758,"45.7617575774, 4.75865272443","45.7617575774, 4.75865272443","{""type"": ""Point"", ""coordinates"": [4.758652724434787, 45.76175757737485]}",http://www.wikidata.org/entity/Q1647506,Tassin-la-Demi-Lune,Point(4.78 45.763333333,TASSIN-LA-DEMI-LUNE,87721514,87721514,StopArea:OCE87721514,Gare de Tassin,,45.76152763,4.75859165,,,1,,87721514,http://www.wikidata.org/entity/Q3097842,Point(4.758482 45.761614
87543371,La Chapelle-St-Mesmin,N,O,570000,2,128+316,LA CHAPELLE-SAINT-MESMIN,LOIRET,4624,d9bce1c6-6667-11e3-89ff-01f464e0362d,612345.0464,6755383.859,1.827004302,47.89298892,"47.8929889234, 1.82700430245","47.8929889234, 1.82700430245","{""type"": ""Point"", ""coordinates"": [1.827004302449142, 47.89298892338511]}",http://www.wikidata.org/entity/Q1157701,La Chapelle-Saint-Mesmin,Point(1.839722222 47.889722222,LA CHAPELLE-SAINT-MESMIN,87543371,87543371,StopArea:OCE87543371,Gare de La Chapelle-St-Mesmin,,47.89286499,1.82693286,,,1,,87543371,,
87297291,Barenton-Bugny,N,O,229000,1,147+716,BARENTON-BUGNY,AISNE,3089,d9944f58-6667-11e3-89ff-01f464e0362d,747416.4966,6948133.289,3.655987975,49.63058523,"49.6305852266, 3.65598797468","49.6305852265, 3.65598797468","{""type"": ""Point"", ""coordinates"": [3.655987974675678, 49.630585226533434]}",http://www.wikidata.org/entity/Q854163,Barenton-Bugny,Point(3.651388888 49.633055555,BARENTON-BUGNY,87297291,87297291,StopArea:OCE87297291,Gare de Barenton-Bugny,,49.63065674,3.65578662,,,1,,87297291,http://www.wikidata.org/entity/Q2029724,Point(3.655978 49.630751
87746347,Marignier,O,O,895000,1,017+685,MARIGNIER,HAUTE-SAVOIE,5368,e1501d18-19bf-11e5-a6ff-01fc64e0362d,970833.0451,6560358.775,6.506267431,46.08888627,"46.088886266, 6.50626743115","46.088886266, 6.50626743115","{""type"": ""Point"", ""coordinates"": [6.50626743114823, 46.08888626602257]}",http://www.wikidata.org/entity/Q225606,Marignier,Point(6.499722222 46.090277777,MARIGNIER,87746347,87746347,StopArea:OCE87746347,Gare de Marignier,,46.08879027,6.50781237,,,1,,87746347,,
87193615,Sarreguemines,O,O,170000,1,000+000,SARREGUEMINES,MOSELLE,6764,d9e22970-6667-11e3-89ff-01f464e0362d,998843.249,6897022.297,7.094101508,49.1032821,"49.1032820986, 7.09410150753","49.1032820986, 7.09410150753","{""type"": ""Point"", ""coordinates"": [7.09410150752973, 49.10328209860867]}",http://www.wikidata.org/entity/Q22642,Sarreguemines,Point(7.067222222 49.110555555,SARREGUEMINES,87193615,87193615,StopArea:OCE87193615,Gare de Sarreguemines,,49.10750472,7.06887283,,,1,,87193615,http://www.wikidata.org/entity/Q801400,Point(7.0685863 49.107197
87164798,La Plaine-Stade-de-France,N,O,229000,1,004+530,SAINT-DENIS,SEINE-SAINT-DENIS,73221,295d94e2-dfbc-11e3-a2ff-01a464e0362d,653314.179,6868884.637,2.362965044,48.91825596,"48.9182559589, 2.36296504416","48.9182559589, 2.36296504416","{""type"": ""Point"", ""coordinates"": [2.362965044158141, 48.918255958851944]}",http://www.wikidata.org/entity/Q47045,Saint-Denis,Point(55.448055555 -20.878888888,SAINT-DENIS,87164798,87164798,,,,,,,,,,,,
87164798,La Plaine-Stade-de-France,N,O,229000,1,004+530,SAINT-DENIS,SEINE-SAINT-DENIS,73221,295d94e2-dfbc-11e3-a2ff-01a464e0362d,653314.179,6868884.637,2.362965044,48.91825596,"48.9182559589, 2.36296504416","48.9182559589, 2.36296504416","{""type"": ""Point"", ""coordinates"": [2.362965044158141, 48.918255958851944]}",http://www.wikidata.org/entity/Q160506,Saint-Denis,Point(2.353888888 48.935555555,SAINT-DENIS,87164798,87164798,,,,,,,,,,,,
87164798,La Plaine-Stade-de-France,N,O,229000,1,004+530,SAINT-DENIS,SEINE-SAINT-DENIS,73221,295d94e2-dfbc-11e3-a2ff-01a464e0362d,653314.179,6868884.637,2.362965044,48.91825596,"48.9182559589, 2.36296504416","48.9182559589, 2.36296504416","{""type"": ""Point"", ""coordinates"": [2.362965044158141, 48.918255958851944]}",http://www.wikidata.org/entity/Q859890,Saint-Denis,Point(4.251944444 44.233055555,SAINT-DENIS,87164798,87164798,,,,,,,,,,,,
87164798,La Plaine-Stade-de-France,N,O,229000,1,004+530,SAINT-DENIS,SEINE-SAINT-DENIS,73221,295d94e2-dfbc-11e3-a2ff-01a464e0362d,653314.179,6868884.637,2.362965044,48.91825596,"48.9182559589, 2.36296504416","48.9182559589, 2.36296504416","{""type"": ""Point"", ""coordinates"": [2.362965044158141, 48.918255958851944]}",http://www.wikidata.org/entity/Q997338,Saint-Denis,Point(2.220833333 43.36,SAINT-DENIS,87164798,87164798,,,,,,,,,,,,
87295048,Fourmies,O,O,240000,1,125+144,FOURMIES,NORD,4217,c1054958-f312-11e3-90ff-015864e0362d,775511.4172,6991791.853,4.052684296,50.0200612,"50.0200611987, 4.05268429637","50.0200611987, 4.05268429637","{""type"": ""Point"", ""coordinates"": [4.05268429637167, 50.020061198665125]}",http://www.wikidata.org/entity/Q305007,Fourmies,Point(4.053333333 50.017222222,FOURMIES,87295048,87295048,StopArea:OCE87295048,Gare de Fourmies,,50.01536173,4.05358841,,,1,,87295048,http://www.wikidata.org/entity/Q3096468,Point(4.053836 50.015428
87722728,Brignais,N,O,775000,1,125+262,BRIGNAIS,RHONE,3402,d96a5dcc-6667-11e3-89ff-01f464e0362d,837307.4565,6509773.373,4.763849125,45.67371529,"45.6737152948, 4.76384912505","45.6737152948, 4.76384912505","{""type"": ""Point"", ""coordinates"": [4.763849125047894, 45.673715294790966]}",http://www.wikidata.org/entity/Q582184,Brignais,Point(4.754166666 45.673888888,BRIGNAIS,87722728,87722728,StopArea:OCE87722728,Gare de Brignais,,45.67381075,4.76372327,,,1,,87722728,http://www.wikidata.org/entity/Q3096066,Point(4.763771 45.673711
87545491,Breuillet-Village,N,O,550000,1,042+749,BREUILLET,ESSONNE,3390,e183d5b6-19bf-11e5-a6ff-01fc64e0362d,638865.3608,6829714.488,2.171429856,48.56476433,"48.5647643347, 2.17142985633","48.5647643347, 2.17142985633","{""type"": ""Point"", ""coordinates"": [2.171429856330236, 48.564764334694004]}",http://www.wikidata.org/entity/Q249212,Breuillet,Point(2.171388888 48.566111111,BREUILLET,87545491,87545491,,,,,,,,,,,,
87545491,Breuillet-Village,N,O,550000,1,042+749,BREUILLET,ESSONNE,3390,e183d5b6-19bf-11e5-a6ff-01fc64e0362d,638865.3608,6829714.488,2.171429856,48.56476433,"48.5647643347, 2.17142985633","48.5647643347, 2.17142985633","{""type"": ""Point"", ""coordinates"": [2.171429856330236, 48.564764334694004]}",http://www.wikidata.org/entity/Q1352433,Breuillet,Point(-1.051666666 45.692777777,BREUILLET,87545491,87545491,,,,,,,,,,,,
87491191,Bussac,N,O,500000,2,563+956,BUSSAC-FORÃŠT,CHARENTE-MARITIME,3441,d9a7fcb8-6667-11e3-89ff-01f464e0362d,435686.3231,6462592.003,-0.368017791,45.21191098,"45.2119109837, -0.368017790595","45.2119109837, -0.368017790595","{""type"": ""Point"", ""coordinates"": [-0.368017790595323, 45.21191098372594]}",,,,,87491191,87491191,StopArea:OCE87491191,Gare de Bussac,,45.21155805,-0.36804664,,,1,,87491191,http://www.wikidata.org/entity/Q2156458,Point(-0.368059 45.211909
87384008,Paris-St-Lazare,N,O,975000,1,000+000,PARIS,PARIS,5937,d96bf676-6667-11e3-89ff-01f464e0362d,650459.9248,6864267.83,2.324559029,48.8765257,"48.8765256996, 2.32455902873","48.8765256996, 2.32455902873","{""type"": ""Point"", ""coordinates"": [2.324559028730099, 48.876525699578146]}",http://www.wikidata.org/entity/Q90,Paris,Point(2.351388888 48.856944444,PARIS,87384008,87384008,StopArea:OCE87384008,Gare de Paris-St-Lazare,,48.87786526,2.32443291,,,1,,87384008,,
87313387,EstrÃ©es-St-Denis,O,O,232000,1,090+336,ESTRÃ‰ES-SAINT-DENIS,OISE,4085,293e64e8-dfbc-11e3-a2ff-01a464e0362d,674077.302,6926552.741,2.642715127,49.43788258,"49.437882578, 2.64271512706","49.437882578, 2.64271512706","{""type"": ""Point"", ""coordinates"": [2.642715127062508, 49.437882577981036]}",,,,,87313387,87313387,StopArea:OCE87313387,Gare de Estrées-St-Denis,,49.43826567,2.64197766,,,1,,87313387,,
87276642,Bessancourt,N,O,328000,1,022+034,BESSANCOURT,VAL-D'OISE,3204,d9d10696-6667-11e3-89ff-01f464e0362d,642224.7435,6882049.511,2.209859682,49.03573137,"49.035731366, 2.20985968194","49.035731366, 2.20985968194","{""type"": ""Point"", ""coordinates"": [2.209859681939532, 49.03573136601582]}",http://www.wikidata.org/entity/Q1419629,Bessancourt,Point(2.213333333 49.037777777,BESSANCOURT,87276642,87276642,,,,,,,,,,,,
87712323,Lantenay,N,O,830000,1,299+465,LANTENAY,COTE-D'OR,4864,297b2f20-dfbc-11e3-a2ff-01a464e0362d,840526.2348,6694410.56,4.861075071,47.33511851,"47.3351185142, 4.86107507115","47.3351185142, 4.86107507115","{""type"": ""Point"", ""coordinates"": [4.861075071153688, 47.33511851417323]}",http://www.wikidata.org/entity/Q23930,Lantenay,Point(4.866666666 47.342222222,LANTENAY,87712323,87712323,StopArea:OCE87712323,Gare de Lantenay,,47.33524009,4.86045011,,,1,,87712323,,
87712323,Lantenay,N,O,830000,1,299+465,LANTENAY,COTE-D'OR,4864,297b2f20-dfbc-11e3-a2ff-01a464e0362d,840526.2348,6694410.56,4.861075071,47.33511851,"47.3351185142, 4.86107507115","47.3351185142, 4.86107507115","{""type"": ""Point"", ""coordinates"": [4.861075071153688, 47.33511851417323]}",http://www.wikidata.org/entity/Q275345,Lantenay,Point(5.541666666 46.0575,LANTENAY,87712323,87712323,StopArea:OCE87712323,Gare de Lantenay,,47.33524009,4.86045011,,,1,,87712323,,
87473363,Uzel,O,N,475000,1,509+824,SAINT-HERVÃ‰,COTES-D'ARMOR,7067,d98e854c-6667-11e3-89ff-01f464e0362d,269512.3982,6813785.496,-2.808291811,48.28184237,"48.2818423662, -2.80829181149","48.2818423662, -2.80829181149","{""type"": ""Point"", ""coordinates"": [-2.808291811491354, 48.28184236618248]}",,,,,87473363,87473363,,,,,,,,,,,,
87144428,Pouxeux,N,O,60000,1,015+841,POUXEUX,VOSGES,6144,e1a440a0-19bf-11e5-a6ff-01fc64e0362d,966457.3661,6784218.283,6.581041457,48.10394952,"48.1039495248, 6.58104145704","48.1039495248, 6.58104145704","{""type"": ""Point"", ""coordinates"": [6.581041457042634, 48.10394952478746]}",http://www.wikidata.org/entity/Q201758,Pouxeux,Point(6.566388888 48.107777777,POUXEUX,87144428,87144428,StopArea:OCE87144428,Gare de Pouxeux,,48.10882495,6.56952938,,,1,,87144428,http://www.wikidata.org/entity/Q1938345,Point(6.569405 48.108776
87472639,Zu-Rhein,N,O,132000,1,003+835,MULHOUSE,HAUT-RHIN,131298,d9b796b0-6667-11e3-89ff-01f464e0362d,1023381.034,6746971.11,7.317323497,47.74354773,"47.7435477257, 7.31732349666","47.7435477256, 7.31732349666","{""type"": ""Point"", ""coordinates"": [7.317323496658664, 47.74354772563334]}",http://www.wikidata.org/entity/Q79815,Mulhouse,Point(7.339166666 47.748611111,MULHOUSE,87472639,87472639,StopArea:OCE87472639,Gare de Zu-Rhein,,47.74262462,7.31834386,,,1,,87472639,,
87478537,MontsÃ»rs,N,O,420000,1,281+443,BRÃ‰E,MAYENNE,5665,d9a90060-6667-11e3-89ff-01f464e0362d,435939.8137,6788263.548,-0.551311716,48.14128715,"48.1412871523, -0.551311716419","48.1412871523, -0.551311716419","{""type"": ""Point"", ""coordinates"": [-0.551311716419077, 48.14128715229656]}",,,,,87478537,87478537,StopArea:OCE87478537,Gare de Montsurs,,48.14110615,-0.55143593,,,1,,87478537,,
87611517,L'Hospitalet-prÃ¨s-l'Andorre,N,O,672000,1,144+023,L'HOSPITALET-PRÃˆS-L'ANDORRE,ARIEGE,4575,e123f984-19bf-11e5-a6ff-01fc64e0362d,601375.6371,6166280.622,1.80002684,42.5895024,"42.5895023978, 1.8000268401","42.5895023978, 1.8000268401","{""type"": ""Point"", ""coordinates"": [1.800026840097773, 42.58950239779912]}",,,,,87611517,87611517,StopArea:OCE87611517,Gare de Andorre-L'Hospitalet,,42.58838459,1.79851505,,,1,,87611517,,
87611673,Grisolles,O,O,640000,1,229+518,GRISOLLES,TARN-ET-GARONNE,4373,d9d5d1e2-6667-11e3-89ff-01f464e0362d,563414.9116,6304622.107,1.302086225,43.82739441,"43.8273944076, 1.30208622535","43.8273944076, 1.30208622535","{""type"": ""Point"", ""coordinates"": [1.302086225353942, 43.82739440756841]}",http://www.wikidata.org/entity/Q629890,Grisolles,Point(1.295833333 43.828055555,GRISOLLES,87611673,87611673,StopArea:OCE87611673,Gare de Grisolles,,43.82780115,1.30315664,,,1,,87611673,http://www.wikidata.org/entity/Q3096589,Point(1.301389 43.826944
87611673,Grisolles,O,O,640000,1,229+518,GRISOLLES,TARN-ET-GARONNE,4373,d9d5d1e2-6667-11e3-89ff-01f464e0362d,563414.9116,6304622.107,1.302086225,43.82739441,"43.8273944076, 1.30208622535","43.8273944076, 1.30208622535","{""type"": ""Point"", ""coordinates"": [1.302086225353942, 43.82739440756841]}",http://www.wikidata.org/entity/Q1020299,Grisolles,Point(3.3575 49.140833333,GRISOLLES,87611673,87611673,StopArea:OCE87611673,Gare de Grisolles,,43.82780115,1.30315664,,,1,,87611673,http://www.wikidata.org/entity/Q3096589,Point(1.301389 43.826944
87491217,Cavignac,N,O,500000,2,576+527,CAVIGNAC,GIRONDE,3520,d97c5e54-6667-11e3-89ff-01f464e0362d,434076.1148,6450808.183,-0.382083373,45.10528556,"45.1052855577, -0.382083372826","45.1052855577, -0.382083372826","{""type"": ""Point"", ""coordinates"": [-0.382083372826, 45.10528555771738]}",http://www.wikidata.org/entity/Q201113,Cavignac,Point(-0.39 45.100555555,CAVIGNAC,87491217,87491217,StopArea:OCE87491217,Gare de Cavignac,,45.1049233,-0.38212977,,,1,,87491217,,
87595298,Mussidan,O,O,621000,1,039+719,MUSSIDAN,DORDOGNE,5725,d992ef10-6667-11e3-89ff-01f464e0362d,491657.1654,6440746.873,0.353907886,45.03454482,"45.03454482, 0.353907886034","45.03454482, 0.353907886034","{""type"": ""Point"", ""coordinates"": [0.35390788603393, 45.03454481997635]}",http://www.wikidata.org/entity/Q494972,Mussidan,Point(0.365555555 45.035,MUSSIDAN,87595298,87595298,StopArea:OCE87595298,Gare de Mussidan,,45.03437441,0.35406623,,,1,,87595298,http://www.wikidata.org/entity/Q3097140,Point(0.353911 45.034491
